OBJECTID,FIPS,NAME,COUNTY,HSR,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MNTLD,MCONFINT
388,08013012101,"Census Tract 121.01, Boulder County, Colorado",Boulder,16,3742,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.1,95% C.I.: 6.8 - 7.4
389,08013013205,"Census Tract 132.05, Boulder County, Colorado",Boulder,16,4100,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.4,95% C.I.: 6.1 - 6.7
390,08013013306,"Census Tract 133.06, Boulder County, Colorado",Boulder,16,3650,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.9,95% C.I.: 6.5 - 7.4
391,08013012201,"Census Tract 122.01, Boulder County, Colorado",Boulder,16,3372,Second Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.4,95% C.I.: 8.1 - 8.7
392,08013012705,"Census Tract 127.05, Boulder County, Colorado",Boulder,16,3319,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.8,95% C.I.: 7.5 - 8.3
393,08013012708,"Census Tract 127.08, Boulder County, Colorado",Boulder,16,4265,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.7,95% C.I.: 6.4 - 7
394,08013013601,"Census Tract 136.01, Boulder County, Colorado",Boulder,16,3247,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.7,95% C.I.: 6.4 - 7
395,08013012710,"Census Tract 127.10, Boulder County, Colorado",Boulder,16,2972,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.1,95% C.I.: 5.8 - 6.4
396,08013013701,"Census Tract 137.01, Boulder County, Colorado",Boulder,16,5337,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6,95% C.I.: 5.7 - 6.3
397,08013013702,"Census Tract 137.02, Boulder County, Colorado",Boulder,16,5083,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.8,95% C.I.: 6.5 - 7.1
398,08013013202,"Census Tract 132.02, Boulder County, Colorado",Boulder,16,1185,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6,95% C.I.: 5.7 - 6.3
399,08013012204,"Census Tract 122.04, Boulder County, Colorado",Boulder,16,3553,Fourth Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.2,95% C.I.: 9.9 - 10.6
400,08013013602,"Census Tract 136.02, Boulder County, Colorado",Boulder,16,870,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,5.5,95% C.I.: 5.3 - 5.8
401,08013012903,"Census Tract 129.03, Boulder County, Colorado",Boulder,16,1802,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.5,95% C.I.: 6.2 - 6.8
402,08013012501,"Census Tract 125.01, Boulder County, Colorado",Boulder,16,2188,Second Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.1,95% C.I.: 7.8 - 8.6
403,08013012603,"Census Tract 126.03, Boulder County, Colorado",Boulder,16,2711,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.8,95% C.I.: 6.5 - 7.1
404,08013012511,"Census Tract 125.11, Boulder County, Colorado",Boulder,16,5198,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8,95% C.I.: 7.7 - 8.4
405,08013012709,"Census Tract 127.09, Boulder County, Colorado",Boulder,16,1459,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6,95% C.I.: 5.7 - 6.3
406,08075966300,"Census Tract 9663, Logan County, Colorado",Logan,1,3984,Middle Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,8.9,95% C.I.: 7.5 - 11.3
407,08075966200,"Census Tract 9662, Logan County, Colorado",Logan,1,3412,Lowest Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,6.8,95% C.I.: 5.7 - 8.9
408,08075966100,"Census Tract 9661, Logan County, Colorado",Logan,1,5831,Lowest Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.8,95% C.I.: 6.6 - 10
409,08075966000,"Census Tract 9660, Logan County, Colorado",Logan,1,1652,Lowest Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.5,95% C.I.: 5.6 - 7.8
410,08075966400,"Census Tract 9664, Logan County, Colorado",Logan,1,1754,Lowest Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.4,95% C.I.: 5.5 - 8.7
411,08075965900,"Census Tract 9659, Logan County, Colorado",Logan,1,1015,Lowest Quintile,County/Regional Estimate 6.8% (95% C.I.: 4 - 9.7),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.8,95% C.I.: 5.9 - 8.3
412,08013060800,"Census Tract 608, Boulder County, Colorado",Boulder,16,5344,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.8,95% C.I.: 6.5 - 7.2
413,08013013507,"Census Tract 135.07, Boulder County, Colorado",Boulder,16,2600,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.9,95% C.I.: 7.4 - 8.3
414,08013013505,"Census Tract 135.05, Boulder County, Colorado",Boulder,16,3381,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.5,95% C.I.: 7 - 8
415,08013013212,"Census Tract 132.12, Boulder County, Colorado",Boulder,16,3381,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.4,95% C.I.: 7 - 7.7
416,08013061300,"Census Tract 613, Boulder County, Colorado",Boulder,16,2355,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7,95% C.I.: 6.6 - 7.4
417,08013061400,"Census Tract 614, Boulder County, Colorado",Boulder,16,2490,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7,95% C.I.: 6.6 - 7.3
418,08013012607,"Census Tract 126.07, Boulder County, Colorado",Boulder,16,4792,Fourth Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.3,95% C.I.: 9.9 - 10.7
419,08013013508,"Census Tract 135.08, Boulder County, Colorado",Boulder,16,5234,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.9,95% C.I.: 6.6 - 7.3
420,08013013506,"Census Tract 135.06, Boulder County, Colorado",Boulder,16,3100,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.6,95% C.I.: 6.3 - 7
421,08013013213,"Census Tract 132.13, Boulder County, Colorado",Boulder,16,5419,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.3,95% C.I.: 7 - 7.7
422,08013012608,"Census Tract 126.08, Boulder County, Colorado",Boulder,16,2167,Second Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.7,95% C.I.: 8.4 - 9.1
423,08013060600,"Census Tract 606, Boulder County, Colorado",Boulder,16,4330,Middle Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.6 - 9.4
424,08013060700,"Census Tract 607, Boulder County, Colorado",Boulder,16,2522,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.7,95% C.I.: 6.4 - 7.1
425,08013013005,"Census Tract 130.05, Boulder County, Colorado",Boulder,16,2565,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7,95% C.I.: 6.7 - 7.3
426,08013012508,"Census Tract 125.08, Boulder County, Colorado",Boulder,16,2603,Middle Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.4
427,08013012605,"Census Tract 126.05, Boulder County, Colorado",Boulder,16,1607,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.8,95% C.I.: 7.5 - 8.1
428,08013013004,"Census Tract 130.04, Boulder County, Colorado",Boulder,16,2652,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7,95% C.I.: 6.7 - 7.3
429,08013012401,"Census Tract 124.01, Boulder County, Colorado",Boulder,16,6074,Fourth Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.9,95% C.I.: 9.6 - 10.3
430,08013012300,"Census Tract 123, Boulder County, Colorado",Boulder,16,6531,Fourth Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.2,95% C.I.: 9.9 - 10.6
431,08013012202,"Census Tract 122.02, Boulder County, Colorado",Boulder,16,6240,Highest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,11.3,95% C.I.: 10.8 - 11.7
432,08013012102,"Census Tract 121.02, Boulder County, Colorado",Boulder,16,6090,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.9,95% C.I.: 7.6 - 8.3
433,08013012105,"Census Tract 121.05, Boulder County, Colorado",Boulder,16,4307,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.3,95% C.I.: 7 - 7.6
434,08013012104,"Census Tract 121.04, Boulder County, Colorado",Boulder,16,2046,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6,95% C.I.: 5.7 - 6.3
435,08013012904,"Census Tract 129.04, Boulder County, Colorado",Boulder,16,4380,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.5,95% C.I.: 6.2 - 6.9
436,08013012707,"Census Tract 127.07, Boulder County, Colorado",Boulder,16,1881,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,6.2,95% C.I.: 5.9 - 6.6
437,08013012905,"Census Tract 129.05, Boulder County, Colorado",Boulder,16,1985,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.1,95% C.I.: 6.7 - 7.7
438,08013012103,"Census Tract 121.03, Boulder County, Colorado",Boulder,16,3171,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,7.6,95% C.I.: 7.3 - 8
439,08013012800,"Census Tract 128, Boulder County, Colorado",Boulder,16,8247,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 5.5 - 8.4),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,6.8,95% C.I.: 6.5 - 7.1
440,08123001412,"Census Tract 14.12, Weld County, Colorado",Weld,18,1656,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.3 - 9.2
441,08123001407,"Census Tract 14.07, Weld County, Colorado",Weld,18,1472,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.5 - 9.3
442,08123001408,"Census Tract 14.08, Weld County, Colorado",Weld,18,1809,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.4 - 9.4
443,08123001405,"Census Tract 14.05, Weld County, Colorado",Weld,18,2645,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.3 - 9.2
444,08123001406,"Census Tract 14.06, Weld County, Colorado",Weld,18,4083,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.7 - 9.8
445,08123001414,"Census Tract 14.14, Weld County, Colorado",Weld,18,1770,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.3 - 9.3
446,08123001003,"Census Tract 10.03, Weld County, Colorado",Weld,18,3092,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.2 - 9.8
447,08123002207,"Census Tract 22.07, Weld County, Colorado",Weld,18,1713,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.4,95% C.I.: 9 - 9.8
448,08123002009,"Census Tract 20.09, Weld County, Colorado",Weld,18,1092,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 9
449,08123001908,"Census Tract 19.08, Weld County, Colorado",Weld,18,1888,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.4 - 9.5
450,08123002010,"Census Tract 20.10, Weld County, Colorado",Weld,18,1645,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.2 - 9.1
451,08123001906,"Census Tract 19.06, Weld County, Colorado",Weld,18,1191,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.7 - 9.8
452,08123002103,"Census Tract 21.03, Weld County, Colorado",Weld,18,6308,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.6 - 9.4
453,08123001410,"Census Tract 14.10, Weld County, Colorado",Weld,18,2848,Lowest Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.9,95% C.I.: 7.5 - 8.5
454,08123002208,"Census Tract 22.08, Weld County, Colorado",Weld,18,3561,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.4 - 9.3
455,08123001417,"Census Tract 14.17, Weld County, Colorado",Weld,18,1417,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.7 - 9.8
456,08123001416,"Census Tract 14.16, Weld County, Colorado",Weld,18,1718,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.5 - 9.4
457,08123001005,"Census Tract 10.05, Weld County, Colorado",Weld,18,5049,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.2 - 9.2
458,08123001004,"Census Tract 10.04, Weld County, Colorado",Weld,18,3357,Lowest Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.5 - 8.6
459,08123000705,"Census Tract 7.05, Weld County, Colorado",Weld,18,1100,Fourth Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10,95% C.I.: 9.3 - 10.6
460,08123000800,"Census Tract 8, Weld County, Colorado",Weld,18,3283,Fourth Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.2 - 10.3
461,08123000200,"Census Tract 2, Weld County, Colorado",Weld,18,3323,Fourth Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10,95% C.I.: 9.5 - 10.6
462,08123000100,"Census Tract 1, Weld County, Colorado",Weld,18,1932,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 7.9 - 9
463,08123000300,"Census Tract 3, Weld County, Colorado",Weld,18,2075,Fourth Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.7,95% C.I.: 10.2 - 11.3
464,08123000900,"Census Tract 9, Weld County, Colorado",Weld,18,2336,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.5 - 9.5
465,08123000402,"Census Tract 4.02, Weld County, Colorado",Weld,18,2773,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.2 - 9.3
466,08123001202,"Census Tract 12.02, Weld County, Colorado",Weld,18,2382,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.3 - 9.4
467,08123001300,"Census Tract 13, Weld County, Colorado",Weld,18,5078,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.6 - 10
468,08123001201,"Census Tract 12.01, Weld County, Colorado",Weld,18,2896,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.3 - 9.3
469,08123000502,"Census Tract 5.02, Weld County, Colorado",Weld,18,2318,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.4,95% C.I.: 8.8 - 10.3
470,08123000401,"Census Tract 4.01, Weld County, Colorado",Weld,18,2619,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.5,95% C.I.: 9 - 10
471,08123001100,"Census Tract 11, Weld County, Colorado",Weld,18,2989,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.7 - 10
472,08123001800,"Census Tract 18, Weld County, Colorado",Weld,18,3394,Lowest Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.7 - 8.5
473,08123000600,"Census Tract 6, Weld County, Colorado",Weld,18,1656,Lowest Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.6,95% C.I.: 7.1 - 8.6
474,08123001700,"Census Tract 17, Weld County, Colorado",Weld,18,3722,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.5,95% C.I.: 8.1 - 9
475,08123001404,"Census Tract 14.04, Weld County, Colorado",Weld,18,2351,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.5,95% C.I.: 8.1 - 8.9
476,08123002502,"Census Tract 25.02, Weld County, Colorado",Weld,18,4305,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.2 - 9
477,08123001902,"Census Tract 19.02, Weld County, Colorado",Weld,18,5584,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.5 - 9.7
478,08123001500,"Census Tract 15, Weld County, Colorado",Weld,18,4827,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.2 - 9.2
479,08123002300,"Census Tract 23, Weld County, Colorado",Weld,18,3622,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.3 - 9.1
480,08123000701,"Census Tract 7.01, Weld County, Colorado",Weld,18,1107,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8 - 9.4
481,08123001600,"Census Tract 16, Weld County, Colorado",Weld,18,3470,Second Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.3 - 9.2
482,08123002501,"Census Tract 25.01, Weld County, Colorado",Weld,18,3728,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.2
483,08123000501,"Census Tract 5.01, Weld County, Colorado",Weld,18,2149,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.2 - 9.7
484,08123002013,"Census Tract 20.13, Weld County, Colorado",Weld,18,2024,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.8 - 9.5
485,08123002012,"Census Tract 20.12, Weld County, Colorado",Weld,18,792,Middle Quintile,County/Regional Estimate 9.6% (95% C.I.: 8 - 11.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 8.9 - 9.8
486,08014980100,"Census Tract 9801, Broomfield County, Colorado",Broomfield,16,0,"No Estimate, Population < 50",County/Regional Estimate 8.1% (95% C.I.: 4.8 - 11.5),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),"No Estimate, Population < 50",0,95% C.I.: 0 - 0
