OBJECTID,FIPS,NAME,COUNTY,HSR,PHYSH,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MCONFINT
303,08069001304,"Census Tract 13.04, Larimer County, Colorado",Larimer,2,7.1,1826,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 6.7 - 7.7
304,08069000700,"Census Tract 7, Larimer County, Colorado",Larimer,2,5.5,2458,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.2 - 5.8
305,08001009316,"Census Tract 93.16, Adams County, Colorado",Adams,14,11.4,4917,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 11 - 11.8
306,08001009603,"Census Tract 96.03, Adams County, Colorado",Adams,14,11.1,4285,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10.7 - 11.5
307,08001009321,"Census Tract 93.21, Adams County, Colorado",Adams,14,10.9,2771,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10.4 - 11.4
308,08001009407,"Census Tract 94.07, Adams County, Colorado",Adams,14,11.1,4335,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10.7 - 11.6
309,08001009323,"Census Tract 93.23, Adams County, Colorado",Adams,14,10.9,2878,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.5 - 11.3
310,08001009411,"Census Tract 94.11, Adams County, Colorado",Adams,14,11.9,2460,Highest Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.5 - 12.3
311,08001009307,"Census Tract 93.07, Adams County, Colorado",Adams,14,10.4,3032,Fourth Quintile,County/Regional Estimate 10.9% (95% C.I.: 9.4 - 12.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 9.9 - 10.8
312,08069000600,"Census Tract 6, Larimer County, Colorado",Larimer,2,4.3,6265,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4 - 4.7
313,08069001009,"Census Tract 10.09, Larimer County, Colorado",Larimer,2,7.5,4884,Second Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.1 - 7.8
314,08069000100,"Census Tract 1, Larimer County, Colorado",Larimer,2,5.6,2194,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.3 - 5.9
315,08069002300,"Census Tract 23, Larimer County, Colorado",Larimer,2,7.6,2657,Second Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.3 - 8
316,08069001602,"Census Tract 16.02, Larimer County, Colorado",Larimer,2,6.6,3550,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 6.3 - 7
317,08069001306,"Census Tract 13.06, Larimer County, Colorado",Larimer,2,6.2,1709,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.8 - 6.9
318,08069001305,"Census Tract 13.05, Larimer County, Colorado",Larimer,2,5.8,1600,Lowest Quintile,County/Regional Estimate 7.5% (95% C.I.: 6.3 - 8.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.5 - 6.2
319,08059010209,"Census Tract 102.09, Jefferson County, Colorado",Jefferson,21,7.9,4725,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.6 - 8.2
320,08059010305,"Census Tract 103.05, Jefferson County, Colorado",Jefferson,21,7.8,3102,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.5 - 8.1
321,08059009832,"Census Tract 98.32, Jefferson County, Colorado",Jefferson,21,8,2200,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.7 - 8.3
322,08059009833,"Census Tract 98.33, Jefferson County, Colorado",Jefferson,21,8.6,4540,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.3 - 9
323,08059009834,"Census Tract 98.34, Jefferson County, Colorado",Jefferson,21,8.4,3697,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.7
324,08059009831,"Census Tract 98.31, Jefferson County, Colorado",Jefferson,21,7.5,2085,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.1 - 7.9
325,08059010210,"Census Tract 102.10, Jefferson County, Colorado",Jefferson,21,8.7,2732,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.4 - 9
326,08059010206,"Census Tract 102.06, Jefferson County, Colorado",Jefferson,21,8.4,3259,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.2 - 8.7
327,08059009835,"Census Tract 98.35, Jefferson County, Colorado",Jefferson,21,9,2810,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.7 - 9.3
328,08059009828,"Census Tract 98.28, Jefferson County, Colorado",Jefferson,21,8.7,4315,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.4 - 9
329,08059010205,"Census Tract 102.05, Jefferson County, Colorado",Jefferson,21,9.3,1916,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 9 - 9.5
330,08059010303,"Census Tract 103.03, Jefferson County, Colorado",Jefferson,21,8.3,4123,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.6
331,08087000600,"Census Tract 6, Morgan County, Colorado",Morgan,1,9.1,4169,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 8.1 - 10.8
332,08087000200,"Census Tract 2, Morgan County, Colorado",Morgan,1,11.1,2128,Highest Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10 - 12.4
333,08087000100,"Census Tract 1, Morgan County, Colorado",Morgan,1,10.4,2147,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 9.4 - 11.7
334,08087000500,"Census Tract 5, Morgan County, Colorado",Morgan,1,8.8,1970,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.9 - 10.4
335,08087000800,"Census Tract 8, Morgan County, Colorado",Morgan,1,10.8,1392,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 9.7 - 12
336,08087000400,"Census Tract 4, Morgan County, Colorado",Morgan,1,9.7,3208,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.7 - 11.3
337,08087000300,"Census Tract 3, Morgan County, Colorado",Morgan,1,10.3,1604,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 9.3 - 12.1
338,08087000700,"Census Tract 7, Morgan County, Colorado",Morgan,1,9.7,4133,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 6 - 10.8),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.7 - 11.2
339,08059009830,"Census Tract 98.30, Jefferson County, Colorado",Jefferson,21,8.1,1843,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.8 - 8.4
340,08059009829,"Census Tract 98.29, Jefferson County, Colorado",Jefferson,21,8.3,1415,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.6
341,08059010212,"Census Tract 102.12, Jefferson County, Colorado",Jefferson,21,7.6,3726,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.3 - 7.9
342,08059009824,"Census Tract 98.24, Jefferson County, Colorado",Jefferson,21,7.9,3890,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.6 - 8.2
343,08059009823,"Census Tract 98.23, Jefferson County, Colorado",Jefferson,21,8,3551,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.8 - 8.3
344,08059010208,"Census Tract 102.08, Jefferson County, Colorado",Jefferson,21,8.3,4444,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8 - 8.7
345,08059010213,"Census Tract 102.13, Jefferson County, Colorado",Jefferson,21,8.2,3801,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.9 - 8.5
346,08059010304,"Census Tract 103.04, Jefferson County, Colorado",Jefferson,21,8.3,2337,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8 - 8.5
347,08059009839,"Census Tract 98.39, Jefferson County, Colorado",Jefferson,21,8.8,1777,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.6 - 9.1
348,08059060300,"Census Tract 603, Jefferson County, Colorado",Jefferson,21,8.1,3310,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.8 - 8.4
349,08059060500,"Census Tract 605, Jefferson County, Colorado",Jefferson,21,8.5,3530,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.2 - 8.8
350,08059060400,"Census Tract 604, Jefferson County, Colorado",Jefferson,21,8,2953,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.8 - 8.3
351,08059009851,"Census Tract 98.51, Jefferson County, Colorado",Jefferson,21,9.1,2958,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.8 - 9.4
352,08059009837,"Census Tract 98.37, Jefferson County, Colorado",Jefferson,21,9.1,2197,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.9 - 9.4
353,08059009838,"Census Tract 98.38, Jefferson County, Colorado",Jefferson,21,8.9,3391,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.7 - 9.2
354,08059009827,"Census Tract 98.27, Jefferson County, Colorado",Jefferson,21,8.7,4887,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.4 - 9.1
355,08059009815,"Census Tract 98.15, Jefferson County, Colorado",Jefferson,21,8.6,4036,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.3 - 8.9
356,08059009808,"Census Tract 98.08, Jefferson County, Colorado",Jefferson,21,8.5,4257,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.3 - 8.8
357,08059009840,"Census Tract 98.40, Jefferson County, Colorado",Jefferson,21,8.5,3193,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.2 - 8.8
358,08059009836,"Census Tract 98.36, Jefferson County, Colorado",Jefferson,21,8.9,3038,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.7 - 9.2
359,08115968300,"Census Tract 9683, Sedgwick County, Colorado",Sedgwick,1,13.8,1883,Highest Quintile,County/Regional Estimate 15.3% (95% C.I.: 4.1 - 26.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.1 - 19.5
360,08059010211,"Census Tract 102.11, Jefferson County, Colorado",Jefferson,21,8.3,2745,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.6
361,08059010307,"Census Tract 103.07, Jefferson County, Colorado",Jefferson,21,8.4,3871,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.7
362,08059010306,"Census Tract 103.06, Jefferson County, Colorado",Jefferson,21,8.3,2397,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8 - 8.6
363,08059009841,"Census Tract 98.41, Jefferson County, Colorado",Jefferson,21,8.4,1871,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.6
364,08095967600,"Census Tract 9676, Phillips County, Colorado",Phillips,1,13.8,2201,Highest Quintile,County/Regional Estimate 17% (95% C.I.: 7.8 - 26.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.6 - 18.4
365,08095967700,"Census Tract 9677, Phillips County, Colorado",Phillips,1,16.6,1127,Highest Quintile,County/Regional Estimate 17% (95% C.I.: 7.8 - 26.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 14 - 20
366,08013013003,"Census Tract 130.03, Boulder County, Colorado",Boulder,16,8.1,4354,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.8 - 8.4
367,08013013401,"Census Tract 134.01, Boulder County, Colorado",Boulder,16,8,2589,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.5 - 8.5
368,08013013503,"Census Tract 135.03, Boulder County, Colorado",Boulder,16,7.6,3838,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.1 - 8.1
369,08013013006,"Census Tract 130.06, Boulder County, Colorado",Boulder,16,8,4023,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.3
370,08013012203,"Census Tract 122.03, Boulder County, Colorado",Boulder,16,7.3,5754,Lowest Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7 - 7.7
371,08013013402,"Census Tract 134.02, Boulder County, Colorado",Boulder,16,8.1,5971,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.6
372,08013013210,"Census Tract 132.10, Boulder County, Colorado",Boulder,16,8.3,3675,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.8 - 8.8
373,08013013302,"Census Tract 133.02, Boulder County, Colorado",Boulder,16,7.8,3882,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.4 - 8.2
374,08013013307,"Census Tract 133.07, Boulder County, Colorado",Boulder,16,8.8,2847,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.3 - 9.3
375,08013013308,"Census Tract 133.08, Boulder County, Colorado",Boulder,16,8.1,2891,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.5
376,08013012510,"Census Tract 125.10, Boulder County, Colorado",Boulder,16,8.4,3717,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.1 - 8.8
377,08013012907,"Census Tract 129.07, Boulder County, Colorado",Boulder,16,7.9,2489,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.5 - 8.2
378,08013013305,"Census Tract 133.05, Boulder County, Colorado",Boulder,16,8.2,3806,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.7 - 8.6
379,08013060900,"Census Tract 609, Boulder County, Colorado",Boulder,16,8,3662,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.6 - 8.4
380,08013012509,"Census Tract 125.09, Boulder County, Colorado",Boulder,16,7.9,2783,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.6 - 8.3
381,08013013208,"Census Tract 132.08, Boulder County, Colorado",Boulder,16,8.7,4351,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.2 - 9.1
382,08013012701,"Census Tract 127.01, Boulder County, Colorado",Boulder,16,8,4525,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.3
383,08013012507,"Census Tract 125.07, Boulder County, Colorado",Boulder,16,6.2,3838,Lowest Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.9 - 6.6
384,08013012505,"Census Tract 125.05, Boulder County, Colorado",Boulder,16,8.1,3148,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.8 - 8.4
385,08013013201,"Census Tract 132.01, Boulder County, Colorado",Boulder,16,8.9,1255,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.5 - 9.3
386,08013013211,"Census Tract 132.11, Boulder County, Colorado",Boulder,16,8.1,4254,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.8 - 8.5
387,08013013207,"Census Tract 132.07, Boulder County, Colorado",Boulder,16,7.8,3468,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.5 - 8.2
388,08013012101,"Census Tract 121.01, Boulder County, Colorado",Boulder,16,8,3742,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.3
389,08013013205,"Census Tract 132.05, Boulder County, Colorado",Boulder,16,8.2,4100,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.9 - 8.6
390,08013013306,"Census Tract 133.06, Boulder County, Colorado",Boulder,16,8.3,3650,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.9 - 8.9
391,08013012201,"Census Tract 122.01, Boulder County, Colorado",Boulder,16,6.9,3372,Lowest Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.6 - 7.2
392,08013012705,"Census Tract 127.05, Boulder County, Colorado",Boulder,16,7.4,3319,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.1 - 7.9
393,08013012708,"Census Tract 127.08, Boulder County, Colorado",Boulder,16,8.3,4265,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8 - 8.7
394,08013013601,"Census Tract 136.01, Boulder County, Colorado",Boulder,16,8.1,3247,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.8 - 8.4
395,08013012710,"Census Tract 127.10, Boulder County, Colorado",Boulder,16,8.5,2972,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.2 - 8.8
396,08013013701,"Census Tract 137.01, Boulder County, Colorado",Boulder,16,8.1,5337,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.8 - 8.5
397,08013013702,"Census Tract 137.02, Boulder County, Colorado",Boulder,16,8,5083,Second Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.7 - 8.3
398,08013013202,"Census Tract 132.02, Boulder County, Colorado",Boulder,16,8.5,1185,Middle Quintile,County/Regional Estimate 8% (95% C.I.: 6.6 - 9.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.2 - 8.9
